Source.Name,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
pralhadps2.normal.csv,8.504066,2.09693,2.742527,1.529533,1.385673,7.10016,1.790588,5.840508,5.434816,4.911717,5.727401,1.409985,0.81964,0.813192,0.894959,18.583128,2.095985,2.271712,4.838122,4.483629,7.031104,0.656619,1.304661,2.663281,3.457016,5.371818,0.676839,0.685036,1.065092,0.79087,2.994667,0.338891,0.524174,0.771261,0.783618,5.161939,0.859178,1.075505,1.569464,1.312471,12.483294,2.68043,1.731043,2.251339,2.782497,452.667267,134.408646,42.237339,16.00769,8.498611,13.607321,4.259934,4.277664,3.718542,3.097747,52.077274,15.79114,5.685181,2.280425,1.723971,1245.684448,370.063507,102.408279,49.793423,14.427857,66.799011,12.723054,4.532038,3.584944,2.763921
pralhadps2.normal.csv,8.511642,2.05399,2.790955,1.569518,1.295523,6.774081,2.11548,6.479886,5.087456,4.529438,4.181205,1.285933,0.937941,0.836506,0.799816,19.182549,1.800456,2.159592,3.97684,4.408049,7.040511,0.59544,1.330712,2.531325,3.318983,5.488254,0.644437,0.668646,0.911066,0.770663,2.835182,0.351407,0.506083,0.637925,0.724644,4.979856,0.86488,1.13465,1.424189,1.285668,10.880076,2.290935,1.697288,2.079058,2.632521,279.918701,77.464714,24.056738,10.393179,6.034859,14.83618,5.05258,4.809381,3.49599,2.849247,34.061905,9.627655,3.570823,1.688286,1.299746,701.213318,218.613968,62.584042,30.556959,10.162882,47.449589,8.472333,3.79375,3.341559,2.418764
pralhadps2.normal.csv,8.417315,2.16816,2.570172,1.52352,1.264951,7.093006,2.424763,6.556697,4.703582,4.574506,3.244942,1.184243,1.092655,0.8326,0.719067,20.746866,1.976155,2.112442,3.244353,4.54777,7.016654,0.630243,1.331156,2.367327,3.358576,5.173658,0.715897,0.634256,0.781659,0.820081,2.4917,0.468484,0.49381,0.531842,0.721458,4.589055,1.092275,1.288153,1.247404,1.3326,9.005159,2.154799,1.873946,1.825735,2.556119,141.930191,36.860317,12.323938,6.358481,4.238126,15.851164,6.258881,5.045374,3.136233,2.656557,19.80195,5.01358,2.180219,1.208917,1.040987,302.969177,118.006302,35.094719,16.399376,7.083593,30.537071,5.700709,3.375868,2.944471,2.190173
pralhadps2.normal.csv,8.013165,2.417403,2.176783,1.444076,1.28605,7.882516,2.690381,6.087718,4.376593,5.114994,2.69866,1.115186,1.300847,0.812624,0.668243,21.828279,2.40422,2.170016,2.912256,4.827489,6.813667,0.700366,1.325158,2.293869,3.568088,4.658121,0.828038,0.591689,0.699312,0.914869,2.095062,0.653655,0.47924,0.478522,0.760037,4.08121,1.483644,1.514639,1.106558,1.430662,7.304738,2.263854,2.259187,1.594143,2.56549,77.542839,22.195187,9.331252,5.32363,3.666464,16.333242,7.650287,4.997602,2.773986,2.531687,12.7981,3.087629,1.82487,1.019524,1.011933,168.468201,94.891838,26.659552,10.937293,5.706975,20.553398,4.876854,3.443404,2.558227,2.109652
pralhadps2.normal.csv,7.292622,2.737053,1.738185,1.385218,1.339106,9.056887,2.968598,5.302734,4.212425,6.002113,2.564313,1.132472,1.544511,0.793767,0.645629,21.541298,2.923459,2.324623,3.097039,5.139718,6.403103,0.787898,1.331081,2.403949,3.879645,3.984733,0.939757,0.554114,0.679155,1.020041,1.709516,0.864158,0.463569,0.487837,0.81655,3.513829,1.950374,1.780537,1.047708,1.546296,6.255297,2.542857,2.816134,1.467452,2.649915,111.050331,35.835449,15.231041,7.906487,4.575576,16.088537,8.903849,4.732092,2.53697,2.465824,16.138735,4.235555,2.560514,1.208898,1.214344,370.109344,155.113586,39.813885,15.227927,5.995806,19.795101,5.951596,4.073149,2.352457,2.188563
pralhadps2.normal.csv,6.256717,3.051341,1.371354,1.36647,1.401926,10.240294,3.29572,4.508888,4.240047,6.969624,2.716571,1.300458,1.777531,0.785745,0.637942,18.577883,3.511354,2.523251,3.685132,5.417055,5.9082,0.921804,1.3451,2.681862,4.170495,3.39311,1.035112,0.540893,0.714785,1.10247,1.437173,1.054335,0.452653,0.546133,0.868115,3.074766,2.375998,2.036908,1.071442,1.648435,6.023501,2.888296,3.456764,1.473451,2.781169,227.620682,72.040932,28.432005,13.523336,6.781118,15.022798,9.710938,4.351447,2.475913,2.439064,27.872952,7.877193,4.196742,1.722016,1.587077,852.21814,279.408356,71.96022,27.408485,7.471506,26.581408,8.318475,5.240435,2.406934,2.409229
pralhadps2.normal.csv,5.086603,3.27825,1.156831,1.368725,1.458101,11.009768,3.69772,3.938995,4.382054,7.785129,2.99443,1.592023,1.947908,0.779387,0.631587,15.042709,4.163673,2.759006,4.378428,5.669908,5.361467,1.13685,1.34907,3.008173,4.302762,2.988737,1.131879,0.575799,0.78065,1.143747,1.327868,1.193573,0.461688,0.625793,0.90103,2.858768,2.665061,2.235029,1.137402,1.719132,6.583285,3.237338,4.073693,1.57925,2.93458,389.815918,120.042686,45.867008,20.554754,9.703313,13.234731,9.856417,3.946888,2.539714,2.432049,44.770729,12.813491,6.330645,2.384981,2.027674,1476.197021,433.302246,115.140472,43.81982,9.50817,37.495235,11.269106,6.757406,2.66519,2.717504
pralhadps2.normal.csv,3.950945,3.348031,1.119604,1.355724,1.495808,11.028066,4.135574,3.641822,4.48139,8.331168,3.247406,1.920239,2.010662,0.755165,0.620791,12.163816,4.811232,3.053221,4.861857,5.927587,4.780449,1.460165,1.325167,3.219348,4.180919,2.763997,1.262892,0.666071,0.843524,1.141404,1.364836,1.268701,0.494352,0.696337,0.90907,2.792179,2.778757,2.314352,1.188871,1.751885,7.550613,3.547223,4.502927,1.724939,3.091606,555.835205,165.924866,62.525146,27.003437,12.502555,10.802507,9.30221,3.54234,2.616729,2.424052,62.376534,17.495283,8.32346,2.991814,2.412507,2090.646973,571.279846,155.656311,59.915615,11.423843,49.025558,13.930012,8.230061,2.984154,3.016895
pralhadps2.normal.csv,3.006558,3.224351,1.223451,1.296128,1.505496,10.269536,4.497268,3.522784,4.476856,8.606854,3.382553,2.198978,1.944475,0.697797,0.607804,11.222229,5.352178,3.433467,4.947539,6.19629,4.151635,1.886745,1.264739,3.209188,3.797288,2.674988,1.45022,0.790159,0.870781,1.107726,1.504109,1.282765,0.538983,0.730877,0.892036,2.799752,2.742854,2.232648,1.178616,1.744467,8.440841,3.765105,4.593765,1.837799,3.226625,675.64447,194.817673,72.975334,30.665493,14.224016,8.28247,8.20848,3.103119,2.601078,2.391562,75.465363,20.345539,9.49898,3.318483,2.612079,2522.542725,647.866638,179.648605,70.315002,12.479351,57.385548,15.408144,9.180787,3.169587,3.185962
pralhadps2.normal.csv,2.340221,2.931602,1.415064,1.199692,1.482189,9.060787,4.642887,3.413223,4.441479,8.675054,3.408839,2.368971,1.779292,0.613423,0.597523,12.250485,5.657427,3.891834,4.667862,6.442891,3.504376,2.365178,1.187742,3.004962,3.246882,2.690027,1.687222,0.907849,0.849642,1.064654,1.69963,1.254709,0.578574,0.718271,0.856265,2.797142,2.629936,1.991036,1.100178,1.699994,8.855461,3.863731,4.295917,1.884026,3.316428,706.306702,196.414078,73.466148,30.211292,14.243604,6.452666,6.878434,2.629332,2.463605,2.323814,79.195961,20.304462,9.408525,3.240623,2.551587,2598.270752,635.272217,178.259644,71.24411,12.21462,59.231777,15.093107,9.293579,3.089862,3.142085
pralhadps2.normal.csv,2.050869,2.530262,1.663378,1.134908,1.433931,7.956201,4.428,3.222973,4.516091,8.622742,3.351807,2.409883,1.590552,0.53661,0.596112,14.693103,5.676439,4.35793,4.249631,6.629015,2.997792,2.772938,1.135871,2.740401,2.70295,2.819279,1.911875,0.980377,0.801219,1.034417,1.932759,1.200838,0.6045,0.672856,0.814338,2.841818,2.508705,1.655511,0.999795,1.631819,8.606819,3.838863,3.700876,1.888473,3.34838,635.411255,169.97612,63.76926,25.859234,12.589654,5.971282,5.646214,2.229609,2.303658,2.242558,72.2855,17.405954,8.064094,2.80182,2.252495,2296.642334,537.568909,151.831726,62.304527,10.665922,53.532001,12.945409,8.593769,2.782342,2.892846
pralhadps2.normal.csv,2.045811,2.0964,1.954279,1.176244,1.377992,7.176582,3.833988,2.941654,4.784482,8.505919,3.266232,2.333715,1.455949,0.509657,0.607487,16.979286,5.512357,4.750891,3.953755,6.718532,2.694803,2.97494,1.146211,2.55773,2.332613,2.924107,2.031517,0.9828,0.761954,1.028379,2.107305,1.128817,0.618251,0.622293,0.778667,2.872396,2.396253,1.324803,0.941205,1.559737,7.695888,3.687867,2.981847,1.904424,3.322574,489.559082,124.84198,47.198257,19.204535,9.910768,6.889459,4.714398,2.062323,2.260318,2.18905,57.159023,12.696331,5.910675,2.174919,1.823528,1740.237915,387.305634,109.536125,46.732822,8.337674,42.029888,9.724307,7.444977,2.407247,2.535375
pralhadps2.normal.csv,2.296947,1.772504,2.262144,1.346934,1.329829,7.235661,3.081504,2.590231,5.169352,8.333823,3.208414,2.208513,1.412519,0.551887,0.62959,18.596611,5.385956,4.986958,3.905406,6.697461,2.6294,2.913271,1.234436,2.528065,2.215816,2.9308,1.983134,0.920036,0.758654,1.039996,2.185246,1.043,0.631095,0.590701,0.756181,2.887175,2.259187,1.099336,0.962158,1.501842,6.323996,3.426334,2.366713,1.968679,3.249435,316.074463,76.327621,29.173613,12.405537,7.138515,8.737962,4.17184,2.259624,2.395529,2.193657,38.790283,7.819835,3.646425,1.569838,1.406816,1086.770142,230.719376,65.321686,29.746151,5.964804,28.924313,6.707438,6.340506,2.126482,2.196753
pralhadps2.normal.csv,3.07512,1.770301,2.544659,1.596185,1.295078,8.872125,2.417444,2.259482,5.459217,8.100895,3.239727,2.107082,1.441403,0.646002,0.6547,19.555128,5.440887,5.068857,4.046127,6.588452,2.691612,2.641193,1.386675,2.613898,2.317504,2.77481,1.778386,0.824881,0.795385,1.050657,2.157739,0.963797,0.655101,0.589483,0.747988,2.801109,2.069136,1.039236,1.060375,1.469961,4.813208,3.114111,2.062893,2.095965,3.154356,167.355453,37.736839,14.6303,7.24937,5.051506,11.219797,4.024071,2.798553,2.65941,2.256652,22.924595,4.109398,1.86608,1.142837,1.113158,548.242126,108.646698,31.053888,16.092134,4.167326,19.710604,4.860671,5.590791,2.022324,1.971085
pralhadps2.normal.csv,5.551903,2.228753,2.733371,1.819969,1.272145,12.810563,2.17763,2.043612,5.446277,7.827338,3.429106,2.063547,1.482073,0.750317,0.674796,19.827332,5.632966,5.000274,4.179371,6.442752,2.839996,2.347636,1.567746,2.709258,2.522395,2.522242,1.526303,0.735434,0.850061,1.043205,2.094636,0.935347,0.690135,0.611067,0.75254,2.646667,1.848678,1.131255,1.197509,1.466233,3.484308,2.848272,2.149582,2.266592,3.062783,71.103287,15.296457,6.018766,4.386224,3.948118,14.382874,4.179971,3.461925,2.910282,2.348519,12.555515,2.129154,0.848971,0.930767,0.980565,210.773346,38.975037,12.130488,8.095078,3.209973,18.445457,4.585597,5.215694,2.059037,1.881764
pralhadps2.normal.csv,10.673537,3.112692,2.762438,1.925328,1.260654,19.476986,2.624903,1.989485,5.053168,7.537325,4.098626,2.06647,1.464985,0.824703,0.685927,21.451038,5.794026,4.827864,4.130771,6.30277,3.141485,2.242801,1.746463,2.730407,2.715048,2.339913,1.375056,0.681256,0.894008,1.013525,2.067856,0.988896,0.727445,0.641799,0.768448,2.511605,1.663544,1.30024,1.326379,1.485252,2.631964,2.703206,2.537027,2.438506,2.992755,27.549801,6.958189,2.814445,3.341878,3.621927,18.288242,4.489903,3.937072,3.016882,2.435696,8.206838,1.590208,0.501173,0.868888,0.976472,84.083641,13.513511,5.920927,5.212405,2.957717,26.814251,5.585928,4.975379,2.146448,1.891022
pralhadps2.normal.csv,18.431074,4.205745,2.604872,1.874801,1.265459,27.961199,3.767244,2.048356,4.376974,7.229548,5.14173,2.056163,1.345879,0.852422,0.691057,25.41803,5.738068,4.562861,3.89485,6.175001,3.536384,2.400855,1.876405,2.660593,2.829376,2.312581,1.396291,0.660052,0.910115,0.970065,2.079915,1.108074,0.752177,0.674217,0.79335,2.482886,1.582567,1.461524,1.425353,1.515743,2.42673,2.702848,3.028113,2.58185,2.949888,18.086674,5.926403,2.650447,3.090591,3.621313,23.07406,4.838599,4.024399,2.95222,2.501924,7.80135,1.743739,0.519212,0.859476,1.034007,83.856804,10.710321,5.634834,5.137616,3.047902,42.813114,7.085433,4.597375,2.205245,1.940334
pralhadps2.normal.csv,27.212614,5.162896,2.304205,1.692735,1.291206,36.393623,5.37967,2.186137,3.666908,6.884402,6.509401,1.977298,1.141654,0.840617,0.698799,31.56801,5.362772,4.249545,3.596681,6.043443,4.01984,2.763703,1.93527,2.533727,2.876772,2.446398,1.560075,0.656728,0.891331,0.926581,2.0807,1.244162,0.764042,0.702602,0.821346,2.646796,1.627551,1.583902,1.490943,1.538401,2.821413,2.799343,3.470574,2.678881,2.919871,18.754417,6.37625,3.343962,2.882638,3.601017,27.911427,5.061278,3.733295,2.782713,2.550494,8.841932,1.962408,0.650128,0.840933,1.096147,119.646713,12.031332,5.933872,5.723308,3.195457,61.400719,8.302,3.991012,2.209075,1.993768
pralhadps2.normal.csv,34.4147,5.632669,1.956881,1.453281,1.331164,42.45813,7.110049,2.371732,3.220127,6.495872,7.67224,1.842918,0.938904,0.817226,0.715523,38.295231,4.737147,3.947215,3.378538,5.908704,4.591826,3.184553,1.934579,2.422319,2.92838,2.754489,1.763016,0.654806,0.842731,0.898743,2.047661,1.341033,0.775407,0.723043,0.847218,3.064277,1.754693,1.677644,1.524268,1.533968,3.716133,2.888155,3.788862,2.714528,2.875819,20.620462,6.577802,4.255105,2.634444,3.485339,31.467419,4.966551,3.243073,2.610157,2.594638,9.679851,2.028885,0.813635,0.815937,1.138658,155.176926,13.12538,5.836367,6.198972,3.348828,76.112892,8.708426,3.276988,2.180518,2.046779
pralhadps2.normal.csv,37.82386,5.418791,1.674132,1.246869,1.371701,44.031372,8.596025,2.615025,3.235332,6.093421,8.521832,1.707159,0.84164,0.813822,0.741995,43.129917,4.037921,3.701025,3.310623,5.812387,5.323856,3.506248,1.905295,2.378258,3.059957,3.231313,1.88836,0.641031,0.780254,0.900257,2.010583,1.35691,0.792748,0.73559,0.872964,3.705395,1.879995,1.758391,1.527358,1.500016,4.882853,2.859521,3.947984,2.678861,2.79763,22.169077,6.286665,5.223848,2.433201,3.295187,33.118423,4.494485,2.81228,2.522082,2.651033,10.002953,1.907603,1.011754,0.803416,1.15765,178.551376,13.863751,5.502563,6.480047,3.527846,81.819656,8.121614,2.733094,2.151552,2.109361
pralhadps2.normal.csv,36.464092,4.574782,1.532159,1.130065,1.405892,40.952461,9.56491,2.915528,3.733761,5.72529,8.933714,1.642595,0.918094,0.841218,0.771115,44.280487,3.416635,3.543478,3.356958,5.820684,6.135592,3.610372,1.856063,2.393315,3.298717,3.815466,1.857971,0.61192,0.720303,0.938605,1.99061,1.27241,0.808026,0.737253,0.90807,4.417684,1.915694,1.820072,1.493663,1.452405,5.962518,2.656265,3.937409,2.562795,2.687306,25.288134,5.552932,6.057293,2.313135,3.068821,32.30463,3.728817,2.632221,2.537575,2.737118,10.011503,1.638346,1.225026,0.807614,1.159239,182.593933,14.343917,5.243718,6.562717,3.743177,77.338104,6.695944,2.569917,2.133645,2.189169
pralhadps2.normal.csv,30.972792,3.3992,1.547205,1.099,1.436481,34.083195,9.868422,3.252099,4.555311,5.40763,8.905842,1.703909,1.17572,0.879658,0.789665,41.413349,2.972649,3.485585,3.441286,5.957777,6.936555,3.461379,1.774979,2.418253,3.590761,4.342338,1.672044,0.573803,0.674645,1.005858,1.998748,1.103258,0.804423,0.724179,0.957274,5.018943,1.825431,1.844732,1.427382,1.414526,6.738339,2.320417,3.784834,2.419037,2.58538,31.124636,4.577248,6.54824,2.250357,2.85742,29.860868,2.851904,2.740889,2.599453,2.860433,9.825658,1.314389,1.414939,0.820063,1.153496,170.502808,14.696122,5.332681,6.478822,3.980422,65.213837,4.850467,2.83659,2.129153,2.281061
pralhadps2.normal.csv,23.538687,2.322134,1.649931,1.117128,1.46667,25.718956,9.501117,3.575,5.456239,5.099282,8.54067,1.902294,1.533506,0.897544,0.784559,35.54546,2.727895,3.528019,3.537697,6.159464,7.623949,3.106438,1.640682,2.405985,3.818272,4.698338,1.401054,0.53254,0.653982,1.077192,2.070766,0.899719,0.765581,0.701042,1.010546,5.480679,1.673081,1.801892,1.352214,1.4007,7.377643,2.044537,3.516982,2.351998,2.546925,38.779186,3.675461,6.557867,2.202343,2.705517,27.016203,2.135164,2.990413,2.63403,3.005023,9.693314,1.090385,1.527472,0.832305,1.146589,148.473221,14.845422,5.793692,6.282211,4.193913,49.24876,3.153977,3.360495,2.153881,2.360956
pralhadps2.normal.csv,16.857265,1.704436,1.739123,1.149342,1.494902,18.216749,8.605651,3.826459,6.165737,4.742742,8.264242,2.227664,1.870839,0.87541,0.75081,28.507893,2.627252,3.629127,3.707454,6.308606,8.254813,2.643417,1.455843,2.359361,3.862249,4.83762,1.131162,0.492238,0.672214,1.124349,2.187359,0.716045,0.689611,0.683354,1.047775,5.820592,1.562553,1.673667,1.309336,1.40662,8.115686,2.053258,3.165761,2.46037,2.594712,46.146603,3.159817,6.05713,2.118342,2.626304,25.282171,1.799257,3.151099,2.607901,3.141904,9.865045,1.100627,1.51526,0.845172,1.138039,122.612,14.513557,6.405816,6.027893,4.329607,34.954185,2.083762,3.846101,2.236671,2.397349
pralhadps2.normal.csv,12.586229,1.642503,1.719216,1.187717,1.515731,13.183464,7.389451,3.969558,6.467717,4.327557,8.192399,2.673322,2.054506,0.818819,0.693402,21.793261,2.675658,3.65985,4.088806,6.29535,8.874151,2.181087,1.242651,2.328439,3.664481,4.768596,0.926622,0.44917,0.744395,1.126927,2.301865,0.586828,0.587379,0.692345,1.048808,6.055894,1.563869,1.462513,1.34557,1.41616,9.139588,2.439259,2.744691,2.784579,2.702152,50.955196,3.139817,5.132296,1.977743,2.608936,25.471842,1.879104,3.046894,2.557833,3.245223,10.162747,1.364033,1.36161,0.874453,1.124939,101.188354,13.50634,6.824901,5.758462,4.347258,24.955402,1.816481,4.045589,2.405576,2.373117
pralhadps2.normal.csv,10.911477,1.950924,1.555462,1.245885,1.525916,10.746103,6.097877,3.971268,6.253463,3.875915,8.233456,3.216371,2.019254,0.751094,0.624808,16.497898,2.867592,3.506694,4.760305,6.064634,9.396862,1.813305,1.026911,2.370936,3.252069,4.523944,0.808399,0.395779,0.870322,1.078753,2.329522,0.518173,0.477829,0.740472,1.002998,6.072612,1.682133,1.191132,1.477208,1.413889,10.06628,3.104508,2.259737,3.253676,2.809511,51.116795,3.651013,3.984673,1.796528,2.631569,26.354296,2.228954,2.655236,2.54887,3.306528,10.200706,1.787634,1.103489,0.930619,1.104396,82.472855,12.170243,6.734761,5.499225,4.236643,19.897821,2.167028,3.874031,2.661481,2.296857
pralhadps2.normal.csv,10.840204,2.341396,1.295347,1.333762,1.51991,10.339714,4.933402,3.880089,5.595716,3.426949,8.077594,3.765903,1.79505,0.696684,0.558135,13.164635,3.157354,3.127157,5.647788,5.626835,9.641638,1.557517,0.826195,2.520753,2.721828,4.165178,0.750882,0.331605,1.024197,0.988313,2.236743,0.481285,0.381313,0.819757,0.913405,5.795939,1.84705,0.909768,1.666144,1.392822,10.512307,3.811174,1.753908,3.700141,2.863997,46.226112,4.751218,2.899658,1.621377,2.661625,26.906754,2.611155,2.099141,2.594764,3.323552,9.740713,2.219668,0.822153,1.004138,1.071161,68.00898,11.164303,6.089611,5.245663,4.006756,17.955137,2.769136,3.43482,2.945816,2.188635
pralhadps2.normal.csv,11.578975,2.574603,1.031394,1.452671,1.486148,11.769902,4.014899,3.789556,4.755987,3.028726,7.63056,4.199888,1.477568,0.6703,0.500061,11.817378,3.479547,2.593962,6.528325,5.03626,9.514204,1.37816,0.661092,2.766755,2.198843,3.811771,0.712264,0.266505,1.161579,0.871478,2.082422,0.439937,0.307437,0.903377,0.794803,5.273873,1.952962,0.678672,1.838365,1.357921,10.175075,4.297942,1.322111,3.948493,2.867281,37.515205,6.271732,2.125288,1.538682,2.66717,26.418098,2.79441,1.544704,2.659367,3.28396,8.802011,2.487993,0.602443,1.072186,1.019353,55.795502,11.040884,5.164614,4.967149,3.683136,17.469408,3.233566,2.92353,3.165244,2.060586
pralhadps2.normal.csv,13.062094,2.743172,0.908497,1.586225,1.413449,15.496046,3.527126,3.770674,4.045552,2.701239,6.918516,4.424627,1.179147,0.672284,0.450752,12.654689,3.883835,2.108431,7.137286,4.366975,9.007083,1.261087,0.55549,3.049,1.77688,3.590607,0.672078,0.219796,1.239807,0.745608,1.964441,0.382123,0.256459,0.959776,0.667955,4.641794,1.923133,0.552394,1.92195,1.327265,9.062909,4.377186,1.084912,3.901263,2.891392,28.323347,7.915398,1.763241,1.635067,2.631227,24.73348,2.791449,1.14751,2.686683,3.167833,7.58358,2.518212,0.50361,1.110474,0.950771,44.756062,12.225389,4.398399,4.619453,3.315089,18.247068,3.570004,2.588886,3.229987,1.916011
pralhadps2.normal.csv,16.472546,3.169997,1.061592,1.711962,1.296211,22.449678,3.560167,3.839388,3.681891,2.438729,6.193368,4.344089,0.97594,0.689139,0.406954,16.363605,4.486073,1.916504,7.282164,3.684247,7.981296,1.199237,0.5159,3.2848,1.491234,3.443935,0.626532,0.206941,1.236294,0.62495,1.891932,0.317946,0.222341,0.969421,0.550961,4.009934,1.750165,0.553234,1.889733,1.317218,7.391074,4.015482,1.133769,3.61703,3.020031,19.695406,9.231058,1.740102,1.950279,2.554388,22.744289,2.733975,0.990056,2.656903,2.959571,6.1897,2.316505,0.532279,1.10711,0.873979,37.485653,14.494316,4.217954,4.224142,2.987205,21.331203,3.977595,2.652865,3.121333,1.752763
pralhadps2.normal.csv,23.017029,4.052953,1.554953,1.811727,1.142487,33.40403,4.004699,3.949392,3.691083,2.235214,5.990338,3.941566,0.880791,0.709984,0.36763,22.309572,5.318977,2.156992,6.950701,3.038588,6.654199,1.182744,0.520132,3.403633,1.334688,3.316659,0.572262,0.234135,1.162293,0.521671,1.866238,0.262035,0.199719,0.934285,0.453871,3.534254,1.488627,0.68498,1.795231,1.334605,5.641469,3.345929,1.556893,3.361468,3.299202,12.866824,9.808295,1.912188,2.466608,2.450029,22.054167,2.789261,1.125291,2.624111,2.666456,4.948404,1.951973,0.660426,1.079717,0.801405,35.96262,16.952654,4.76139,3.808252,2.790394,28.151033,4.586938,3.217962,2.906243,1.575452
pralhadps2.normal.csv,32.31337,5.321489,2.338577,1.876031,0.974245,47.234962,4.61501,4.002719,3.976432,2.169872,6.473988,3.317069,0.85651,0.733884,0.334617,30.083298,6.256599,2.831537,6.301558,2.478431,5.323293,1.176158,0.535119,3.365426,1.283454,3.147278,0.501401,0.29571,1.052703,0.446309,1.819864,0.227723,0.18804,0.871928,0.380151,3.349715,1.225906,0.93652,1.727505,1.370022,4.449786,2.600218,2.369496,3.438844,3.689945,9.042774,9.441215,2.148451,3.093398,2.333563,23.487473,3.048132,1.594263,2.66386,2.31507,4.331669,1.53005,0.840898,1.058559,0.741718,38.854614,18.715849,5.833508,3.417071,2.778693,38.85104,5.380071,4.219944,2.698022,1.400084
pralhadps2.normal.csv,42.079731,6.622305,3.223243,1.895235,0.820535,60.79863,5.098198,3.903146,4.362177,2.382542,7.574817,2.674564,0.860276,0.762895,0.312312,37.845928,7.022537,3.781201,5.546223,2.069307,4.091919,1.150174,0.533635,3.173999,1.317651,2.738938,0.421417,0.386416,0.941811,0.407161,1.660925,0.231446,0.198829,0.800805,0.330871,3.171621,1.049797,1.294002,1.748057,1.401795,3.727412,2.006765,3.481166,3.984875,4.067101,6.95523,8.289094,2.358144,3.686954,2.213972,26.084885,3.482704,2.393972,2.804994,1.952545,4.218052,1.166451,1.025778,1.060686,0.696593,42.923206,19.303633,7.036904,3.095557,2.934865,51.384052,6.16632,5.385537,2.577118,1.254326
pralhadps2.normal.csv,48.972446,7.470212,3.95371,1.866401,0.70763,69.439278,5.203598,3.64808,4.678104,2.975516,8.956171,2.194294,0.847194,0.794714,0.304595,43.710548,7.35542,4.737529,4.86744,1.873768,3.292708,1.11534,0.518297,2.892485,1.423785,2.342274,0.356531,0.499197,0.851622,0.407867,1.47177,0.282527,0.246974,0.733707,0.30828,3.053011,0.99898,1.737279,1.854496,1.406812,3.371615,1.682201,4.702456,4.867031,4.271307,6.334572,6.728565,2.496482,4.117931,2.096973,28.031776,3.930794,3.437579,3.020004,1.636409,4.350219,0.916798,1.173642,1.083114,0.662884,44.718578,18.714285,7.89469,2.889721,3.167988,61.618637,6.624999,6.338104,2.563571,1.163183
pralhadps2.normal.csv,50.472374,7.480155,4.329086,1.818645,0.657286,70.561821,4.817797,3.286814,4.800106,3.928944,10.318939,1.986652,0.797619,0.830875,0.315065,46.273369,7.115936,5.447978,4.416764,1.927809,2.8474,1.074776,0.500263,2.629287,1.579424,1.969859,0.32686,0.617359,0.792994,0.444373,1.28805,0.374059,0.337415,0.680682,0.315379,2.823575,1.047847,2.205151,2.00046,1.373709,3.026116,1.597433,5.748709,5.763134,4.185225,6.626482,5.174583,2.579351,4.348142,1.997066,27.993496,4.187554,4.530998,3.282682,1.428962,4.46315,0.762026,1.264257,1.121553,0.63959,44.420898,17.360512,8.073581,2.866862,3.373317,65.605377,6.501105,6.79425,2.660615,1.145509
pralhadps2.normal.csv,45.578983,6.580129,4.238231,1.777952,0.679032,62.964767,4.031629,2.930637,4.691348,5.07705,11.281939,2.027269,0.717386,0.867597,0.344682,44.897854,6.364848,5.727757,4.252455,2.214261,2.82235,1.035338,0.499508,2.49594,1.752585,1.837773,0.343835,0.72286,0.766796,0.502956,1.202031,0.482977,0.462678,0.649323,0.350487,2.737683,1.132267,2.611698,2.12213,1.308396,2.723641,1.627295,6.347793,6.324987,3.800639,7.112392,3.98625,2.604423,4.397002,1.934444,25.565113,4.097515,5.367972,3.55941,1.372758,4.365913,0.667386,1.286987,1.167793,0.629229,40.661804,15.560783,7.513082,3.061885,3.477924,61.656105,5.752512,6.589966,2.83426,1.200917
