Source.Name,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma,Column1
adityaspell.lightanxiety.csv,12.598114,4.990744,1.519912,1.723269,2.424687,434.003448,69.166153,13.636418,5.099978,3.751768,5.002917,2.485443,0.610818,1.035989,1.338513,16.631998,3.519491,1.207169,1.696166,2.58326,7.856799,3.51888,3.760174,4.341685,5.940319,4.652383,1.904832,1.39968,1.67612,2.143813,8.260979,2.981398,1.379589,1.473454,1.893132,4.020668,1.640464,0.551646,0.669936,0.906391,7.651496,1.969821,0.819734,1.052344,1.523245,14.291808,3.803604,0.778044,1.871696,2.647049,31.269581,5.866384,1.930512,2.614697,3.137188,14.518124,5.882719,1.260104,2.388824,3.079259,46.647858,8.825047,2.927211,2.609436,2.987686,15.752221,5.485275,1.78795,2.175455,2.940814,
adityaspell.lightanxiety.csv,11.090601,4.094933,1.388046,1.784161,2.411018,266.706696,54.027824,9.733604,3.842581,3.501697,5.684276,2.263947,0.602531,1.083015,1.296512,19.115917,2.589891,0.992795,1.803598,2.572583,7.526679,3.385911,3.327842,4.890779,5.909845,4.318168,1.834307,1.442734,2.011652,2.085502,8.574882,2.782699,1.210583,1.596547,1.869224,3.85814,1.550803,0.463739,0.667146,0.924235,7.814166,1.99639,0.727787,1.031881,1.4699,14.730209,3.711874,0.804582,1.712902,2.574672,32.842899,6.193425,2.173236,2.613131,3.19969,16.685076,5.673519,1.25148,2.474958,3.081754,55.810371,10.996076,3.284251,2.616627,2.994478,16.025652,5.520857,1.952744,2.278128,2.940782,
adityaspell.lightanxiety.csv,11.908625,3.488337,1.338402,1.900549,2.438646,138.048477,44.726128,7.150638,2.926219,3.350888,6.752699,1.926768,0.596732,1.149786,1.276032,21.173927,1.919762,0.8618,1.91954,2.616131,8.047155,2.993218,2.779008,5.292903,5.758118,4.3654,1.613154,1.363872,2.327329,2.054509,9.187892,2.40111,1.039348,1.745504,1.879008,3.892164,1.383384,0.403532,0.685689,0.968222,7.994903,1.882141,0.689403,1.08528,1.460052,15.4872,3.412102,0.951443,1.7162,2.585197,35.552872,6.107269,2.455006,2.658456,3.298594,19.532093,5.022608,1.291212,2.601323,3.121583,67.00164,12.961109,3.740188,2.749044,3.06171,18.819094,5.503978,2.165932,2.447946,2.972494,
adityaspell.lightanxiety.csv,14.764033,3.145844,1.327142,2.057849,2.519203,69.271042,41.617184,6.213993,2.468747,3.318008,8.217245,1.545312,0.573253,1.231637,1.29848,23.209486,1.574088,0.773369,2.030318,2.725578,9.583861,2.425129,2.19036,5.52819,5.632534,5.076654,1.282104,1.197363,2.53878,2.102737,10.341985,1.911312,0.883291,1.886112,1.940804,4.260328,1.142888,0.372434,0.72138,1.038019,8.347122,1.654608,0.704128,1.18144,1.518383,16.571314,2.974107,1.133875,1.889628,2.675843,38.84404,5.635527,2.686941,2.739424,3.435168,22.996843,4.089974,1.320168,2.746053,3.215842,73.349609,14.023107,4.092638,2.965286,3.186821,22.872074,5.383992,2.325233,2.652463,3.040987,
adityaspell.lightanxiety.csv,18.314119,2.969884,1.313083,2.227867,2.668598,48.995018,40.802845,6.383228,2.35276,3.390348,9.846447,1.208663,0.534212,1.317414,1.385351,24.970325,1.455297,0.724391,2.1237,2.917049,11.75014,1.816393,1.680958,5.599457,5.670592,6.152892,0.91839,1.007537,2.596593,2.260167,11.664392,1.423638,0.764388,1.989331,2.072578,4.803903,0.870827,0.364216,0.768462,1.134059,8.686972,1.367174,0.75201,1.288021,1.666104,17.7181,2.504989,1.279584,2.204843,2.82295,39.910965,4.885222,2.755517,2.835814,3.62264,26.362484,3.127984,1.309448,2.889953,3.393625,72.788261,13.740102,4.195317,3.196839,3.380052,26.681244,5.133199,2.362007,2.849514,3.167765,
adityaspell.lightanxiety.csv,21.433218,2.863733,1.255381,2.382035,2.898825,52.068409,37.828327,6.788265,2.382893,3.556736,11.299493,0.986545,0.483826,1.402046,1.550301,26.468664,1.435559,0.70712,2.204209,3.204635,14.071191,1.308475,1.311928,5.541886,5.918806,7.392447,0.604982,0.844478,2.512755,2.52313,12.962873,1.043436,0.681731,2.05552,2.283425,5.442426,0.62134,0.360585,0.826383,1.256144,9.006916,1.085747,0.791213,1.389348,1.909134,18.659731,2.10858,1.334856,2.617811,3.00672,39.303722,3.969881,2.602155,2.936094,3.880659,29.109808,2.359969,1.235664,3.039414,3.685831,66.318924,12.045642,3.930024,3.379674,3.660111,29.253809,4.737522,2.233093,3.011359,3.382636,
adityaspell.lightanxiety.csv,22.401968,2.796633,1.147889,2.511816,3.202197,60.013081,31.566536,6.759341,2.48958,3.822714,11.95422,0.908647,0.432236,1.505734,1.787701,26.664043,1.412582,0.704593,2.312171,3.577988,15.563003,0.995769,1.083018,5.451937,6.309438,8.278121,0.401304,0.731826,2.365862,2.850571,13.574307,0.836748,0.625673,2.139937,2.55829,5.899132,0.442233,0.351071,0.911132,1.398466,9.024039,0.870825,0.797908,1.501504,2.227005,18.741213,1.87175,1.29976,3.101169,3.219743,37.358051,3.043491,2.24437,3.060869,4.213593,30.039074,1.921581,1.108858,3.249671,4.097434,55.546799,9.522429,3.345805,3.489661,4.029397,29.282763,4.276242,1.963954,3.152097,3.69813,
adityaspell.lightanxiety.csv,20.917053,2.715027,1.012394,2.630482,3.536536,75.024422,24.518044,6.219934,2.7371,4.18811,11.512058,0.938953,0.38385,1.655486,2.066789,25.467144,1.302354,0.693372,2.496033,3.983757,15.600098,0.872937,0.960813,5.412275,6.690922,8.3677,0.328382,0.668974,2.251796,3.172627,13.123945,0.800918,0.587803,2.311127,2.851396,5.928137,0.35162,0.336038,1.039272,1.544263,8.514767,0.746545,0.767057,1.646102,2.570434,17.580038,1.805301,1.216639,3.611745,3.451619,32.819641,2.255465,1.79947,3.2393,4.588608,28.399427,1.797464,0.958034,3.582332,4.583279,43.108849,6.959232,2.622141,3.536514,4.454356,26.511343,3.799449,1.631524,3.313929,4.084085,
adityaspell.lightanxiety.csv,17.739702,2.603488,0.869922,2.773324,3.818231,103.090584,19.266434,5.332527,3.196431,4.582093,10.150594,1.004261,0.333457,1.866524,2.329487,22.262487,1.076946,0.645952,2.789304,4.319355,14.297278,0.889906,0.923766,5.449355,6.874692,7.708074,0.375454,0.626059,2.236652,3.401006,11.841768,0.886984,0.551389,2.603747,3.086818,5.566229,0.345328,0.318068,1.214957,1.663191,7.614502,0.701616,0.705987,1.830643,2.866469,15.383993,1.854665,1.131894,4.075508,3.664316,27.593132,1.694482,1.388456,3.494579,4.917262,24.876867,1.875582,0.802894,4.06203,5.034863,31.229189,5.041146,1.977866,3.560864,4.846476,22.087557,3.387439,1.307182,3.543877,4.449882,
adityaspell.lightanxiety.csv,13.41021,2.459045,0.752044,2.970168,3.946627,138.161545,17.296913,4.356612,3.828372,4.864648,8.137028,1.044931,0.288757,2.12165,2.50559,17.348957,0.841907,0.57259,3.178999,4.46592,11.945243,1.000509,0.981248,5.523664,6.728353,6.408889,0.506396,0.576938,2.316755,3.462551,9.826936,1.034925,0.520518,2.979011,3.187823,4.800498,0.402364,0.307378,1.416289,1.720093,6.371618,0.701457,0.636213,2.034973,3.042305,12.580745,1.917841,1.072231,4.395636,3.80479,21.241171,1.356872,1.098146,3.814188,5.080949,20.014786,2.012381,0.677099,4.637657,5.312366,21.950106,3.990941,1.557769,3.596303,5.086533,16.861609,3.069497,1.05164,3.847774,4.670335,
adityaspell.lightanxiety.csv,9.340566,2.299862,0.671854,3.23516,3.876207,166.069794,18.036425,3.504554,4.488664,4.919519,6.024362,1.047778,0.256459,2.384125,2.558278,12.376098,0.716193,0.502695,3.609262,4.370008,9.424633,1.191427,1.126185,5.608854,6.288531,5.069915,0.686257,0.522983,2.445111,3.346505,7.981343,1.219498,0.517063,3.353151,3.136068,3.994185,0.512321,0.310402,1.607971,1.700375,5.20677,0.728068,0.577095,2.230026,3.070495,9.88126,1.939869,1.037034,4.497289,3.860423,15.543878,1.22025,0.945101,4.165001,5.017605,15.241247,2.133593,0.600393,5.222043,5.343428,15.76075,3.655533,1.36706,3.660633,5.104802,12.14179,2.862808,0.877518,4.195431,4.673344,
adityaspell.lightanxiety.csv,7.178748,2.137772,0.630207,3.53501,3.648311,177.260941,19.36743,2.857704,4.968166,4.730036,4.667377,1.002935,0.244655,2.602567,2.500583,9.208982,0.730292,0.466773,3.984221,4.082493,7.812523,1.428877,1.321591,5.705154,5.751145,4.293408,0.872395,0.4946,2.563714,3.104464,7.132818,1.402178,0.566136,3.627676,2.983445,3.56655,0.64975,0.331617,1.750713,1.617627,4.717791,0.760445,0.543862,2.382107,2.977247,8.61271,1.875734,1.011291,4.357112,3.869958,11.527962,1.185531,0.885297,4.490954,4.761041,12.4908,2.167493,0.581096,5.712783,5.161124,13.827573,3.630306,1.296453,3.741275,4.919677,10.012159,2.724254,0.769994,4.520136,4.483569,
adityaspell.lightanxiety.csv,7.692726,1.97173,0.622912,3.796203,3.370348,164.717529,19.206026,2.4873,5.104159,4.388099,4.487182,0.923144,0.259387,2.733995,2.384561,8.742242,0.848877,0.481734,4.209414,3.734228,7.647498,1.66964,1.537634,5.819999,5.347946,4.398398,1.030555,0.513533,2.621039,2.816831,7.867003,1.553824,0.677797,3.728724,2.818349,3.759259,0.781606,0.374893,1.81945,1.506209,5.159652,0.788995,0.546412,2.467035,2.823026,9.127464,1.717515,1.000319,4.037666,3.906136,10.133802,1.148291,0.867696,4.734365,4.422088,12.661408,2.098563,0.625548,6.03831,4.88323,15.584018,3.507229,1.243902,3.807071,4.623767,11.078277,2.573724,0.712361,4.740768,4.204019,
adityaspell.lightanxiety.csv,10.353266,1.785672,0.654306,3.925986,3.141775,130.133514,16.796753,2.51716,4.838646,4.020254,5.387066,0.8162,0.306916,2.749055,2.258518,10.657218,0.997568,0.562998,4.214645,3.447376,8.450655,1.855767,1.778449,5.936674,5.175464,5.16359,1.134833,0.580956,2.58557,2.550417,9.679585,1.641831,0.839171,3.62044,2.703065,4.414968,0.861954,0.439488,1.801762,1.39629,6.304006,0.80083,0.5898,2.464229,2.660626,11.086207,1.466903,1.026699,3.634063,4.019897,10.539702,1.041934,0.875813,4.834907,4.106473,15.205445,1.911387,0.736821,6.14437,4.616873,19.936062,3.108166,1.167736,3.810714,4.322393,14.702113,2.333355,0.708102,4.774643,3.940948,
adityaspell.lightanxiety.csv,14.109417,1.772762,0.84587,3.874506,3.002731,88.305542,13.175438,3.060904,4.26756,3.712373,7.054232,0.805519,0.443566,2.655212,2.143042,13.690262,1.255719,0.791586,3.99725,3.272264,9.964166,2.117574,2.156642,6.10107,5.177237,6.24439,1.257156,0.7333,2.476361,2.343521,12.082269,1.756428,1.078382,3.332942,2.644228,5.329867,0.905269,0.557008,1.709236,1.299846,7.768696,0.879286,0.766053,2.376973,2.513283,13.72258,1.33448,1.265124,3.250297,4.203879,12.358443,1.063634,1.017816,4.776195,3.855976,19.078686,1.852403,1.022367,6.030985,4.403676,25.38434,2.723332,1.203762,3.723305,4.067616,19.716875,2.211767,0.88346,4.596784,3.745961,
adityaspell.lightanxiety.csv,19.210451,2.461965,1.423692,3.688617,2.932758,52.671665,9.816655,4.192204,3.645172,3.484741,9.344014,1.093097,0.754205,2.519944,2.036423,16.952673,1.915653,1.307586,3.651908,3.184444,12.07364,2.659064,2.833374,6.40378,5.225663,7.409312,1.503718,1.034169,2.36074,2.206087,14.624734,2.015852,1.462932,2.974622,2.606157,6.30522,0.965583,0.781945,1.586842,1.217623,9.281886,1.150502,1.227034,2.254291,2.382316,16.415483,1.616978,1.972823,2.986053,4.410696,14.938334,1.618855,1.495672,4.631248,3.652677,23.555386,2.327179,1.657013,5.799242,4.22822,30.489019,3.024868,1.596902,3.593667,3.853422,25.986837,2.784312,1.469065,4.294305,3.610963,
adityaspell.lightanxiety.csv,27.128382,4.505257,2.641299,3.506711,2.896273,29.647253,7.88943,5.789906,3.282567,3.327945,12.213398,1.813135,1.303204,2.447836,1.939965,20.149111,3.283286,2.2367,3.355276,3.13809,14.650516,3.584858,3.900141,6.933129,5.263006,8.55173,1.91573,1.523093,2.327757,2.140463,17.09811,2.464369,2.0532,2.714435,2.561317,7.218195,1.091148,1.151523,1.502437,1.157201,10.720994,1.660486,2.082478,2.183351,2.271294,18.987879,2.451163,3.309776,2.934409,4.596412,18.130541,3.009541,2.456438,4.547249,3.476101,28.341421,3.577838,2.775919,5.623713,4.077974,35.899689,4.535647,2.538383,3.548114,3.667749,34.7188,4.688983,2.701861,4.045434,3.517234,
adityaspell.lightanxiety.csv,38.601593,8.342201,4.540082,3.461624,2.879168,21.43117,7.657726,7.464357,3.365019,3.231406,15.155445,2.937675,2.052715,2.512904,1.867176,23.012024,5.467494,3.52984,3.261858,3.110928,17.190924,4.792638,5.237134,7.663407,5.344,9.41409,2.43232,2.138417,2.423368,2.151216,19.047384,3.044136,2.797761,2.692657,2.512221,7.873641,1.289544,1.625183,1.509262,1.131746,11.804818,2.339993,3.248949,2.242093,2.193607,20.920057,3.726662,5.132227,3.143968,4.734672,21.469624,5.262099,3.816007,4.645793,3.335673,32.498341,5.554053,4.296176,5.636646,3.968601,41.850342,7.397975,3.969735,3.701316,3.524489,45.84848,8.327391,4.587794,4.003443,3.465467,
adityaspell.lightanxiety.csv,52.152496,13.893352,6.8199,3.585886,2.890275,23.678905,8.569129,8.733678,3.849578,3.195378,17.441351,4.266546,2.845521,2.705461,1.834426,25.961407,8.207194,4.930042,3.404639,3.111253,19.115274,6.012459,6.534741,8.409625,5.551504,9.834235,2.92682,2.732629,2.610273,2.236132,20.041265,3.632484,3.531143,2.935627,2.486139,8.107773,1.530684,2.089778,1.613515,1.149142,12.335716,3.033254,4.45293,2.444758,2.160033,21.774054,5.134323,7.025679,3.570814,4.814441,23.928782,8.0517,5.250319,4.927042,3.259284,34.921543,7.904688,5.894109,5.837209,3.92777,47.269054,11.26229,5.55637,4.065866,3.456356,57.559143,13.573261,6.793114,4.194521,3.468431,
adityaspell.lightanxiety.csv,65.660797,20.085466,8.927325,3.789562,2.944275,29.946281,9.683351,9.239124,4.491064,3.225779,18.415337,5.431492,3.459906,2.931455,1.851991,28.340342,10.785205,6.045208,3.669208,3.164666,19.773649,6.864695,7.383831,8.935899,5.916735,9.638692,3.235955,3.114625,2.788878,2.375888,19.806356,4.044352,4.025316,3.33639,2.514615,7.819784,1.734912,2.398456,1.765861,1.205063,12.074523,3.538895,5.317759,2.720721,2.168554,21.165104,6.244582,8.431546,4.082881,4.83066,24.685871,10.670171,6.319669,5.259951,3.27467,34.869076,9.979267,7.110362,6.084905,3.974481,51.007854,15.20013,6.841834,4.528251,3.487571,67.87178,19.365517,8.760958,4.501614,3.538475,
adityaspell.lightanxiety.csv,77.522697,25.310371,10.2782,3.92307,3.036761,35.980495,10.514519,8.872551,4.98923,3.326611,17.795094,6.062397,3.709604,3.070328,1.915141,28.891756,12.356149,6.538797,3.874536,3.28599,18.900564,7.054365,7.493531,9.060499,6.396208,8.772057,3.248216,3.166694,2.86324,2.534516,18.127104,4.122903,4.116222,3.723923,2.607168,6.989516,1.822151,2.443706,1.891954,1.282043,10.937305,3.71498,5.553544,2.955292,2.206646,18.929996,6.724824,8.935233,4.530848,4.775923,23.763557,12.375291,6.685879,5.462856,3.387138,32.226337,11.125199,7.553064,6.191817,4.095923,52.585217,18.19549,7.444695,4.906351,3.606842,75.56501,24.198914,9.934906,4.739439,3.667126,
adityaspell.lightanxiety.csv,86.299736,27.972769,10.477612,3.894874,3.15427,40.600628,11.117293,7.831527,5.153577,3.499073,15.944533,5.941705,3.524769,3.060401,2.012141,30.525976,12.284325,6.340537,3.91958,3.475542,16.544044,6.492847,6.83792,8.772168,6.974991,7.463017,2.964273,2.908636,2.843579,2.703733,15.467878,3.825983,3.798371,3.986641,2.763457,5.796957,1.751649,2.21333,1.94641,1.363971,9.150488,3.538543,5.100448,3.069779,2.26752,15.66136,6.467653,8.43981,4.851772,4.647427,22.160072,12.710613,6.281728,5.446112,3.584983,27.926594,10.962605,7.082733,6.079699,4.266685,52.348244,19.535984,7.225683,5.072208,3.784388,80.38427,26.645309,9.97986,4.794099,3.839329,
adityaspell.lightanxiety.csv,90.179138,27.255587,9.551256,3.709589,3.30495,42.77969,11.621915,6.549052,4.961616,3.721875,13.150699,5.121923,3.031641,2.91546,2.143214,56.253925,12.433808,5.951488,3.831319,3.757626,12.875009,5.471338,5.669096,8.229949,7.704417,5.869979,2.502405,2.503288,2.812772,2.922546,11.977495,3.26561,3.269228,4.09395,3.002674,4.353215,1.551222,1.812163,1.922924,1.460815,6.887237,3.121165,4.160675,3.041131,2.378606,11.779149,5.64003,7.19,5.066088,4.487764,24.335621,12.068981,5.383138,5.265574,3.875691,22.396324,9.565093,5.963571,5.798457,4.498405,49.520653,19.027372,6.388577,5.000213,4.016144,80.8284,25.982035,8.981083,4.666277,4.069635,
adityaspell.lightanxiety.csv,88.575928,23.569246,8.012016,3.464847,3.551762,41.78175,12.307511,5.514923,4.556649,3.971483,10.261396,3.89484,2.545435,2.709512,2.340439,146.661865,15.913136,6.786609,3.729807,4.218871,9.151561,4.541849,4.374692,7.659365,8.660643,4.370573,2.028662,2.19284,2.886677,3.256081,8.523417,2.624749,2.870699,4.103301,3.38214,2.951529,1.29782,1.42929,1.854188,1.615097,4.604652,2.635545,3.118846,2.926227,2.607899,8.178319,4.594818,5.677808,5.251955,4.402699,38.641296,11.468362,4.707991,5.093807,4.331931,16.969387,7.424902,4.815868,5.485139,4.873398,44.946419,17.096483,5.434627,4.770637,4.34149,77.131805,22.626846,7.495009,4.461063,4.422204,
adityaspell.lightanxiety.csv,81.05822,18.217234,6.566644,3.313197,4.00318,37.418476,13.42574,5.015738,4.200506,4.259424,7.758174,2.668237,2.41297,2.54504,2.665032,356.425415,24.876358,10.509948,3.806358,4.979456,6.485153,4.224621,3.308765,7.297288,9.890471,3.229119,1.707379,2.208246,3.151336,3.750434,5.602697,2.108317,2.935064,4.140684,3.976301,1.799455,1.093404,1.258504,1.801385,1.882357,2.69127,2.271795,2.383051,2.844321,3.037571,5.533954,3.765182,4.446115,5.501849,4.544405,74.255203,12.055016,5.093318,5.12537,5.072141,12.447088,5.262104,4.327487,5.304245,5.523657,38.579445,14.546137,4.881578,4.550634,4.837849,68.797607,17.813795,6.234026,4.343966,4.992442,
adityaspell.lightanxiety.csv,69.594933,12.823447,5.791577,3.415949,4.722197,31.813929,15.008327,5.007814,4.184739,4.615735,6.43466,1.764145,2.833294,2.520619,3.150906,686.680359,38.711235,17.783224,4.248171,6.08258,5.771669,4.68431,2.746802,7.362527,11.301042,2.768159,1.625187,2.680673,3.640048,4.37314,4.045881,1.841985,3.625684,4.352961,4.796278,1.198705,1.018074,1.420682,1.83244,2.282267,1.673913,2.142775,2.225097,2.9186,3.690527,4.636342,3.432481,3.882259,5.877648,5.009685,131.536377,14.467145,7.01815,5.508642,6.144998,10.310705,3.687261,4.920248,5.413835,6.509964,32.162281,12.178294,5.03317,4.544752,5.542649,58.291267,13.045452,5.769624,4.490645,5.815961,
adityaspell.lightanxiety.csv,55.693405,8.673497,5.82935,3.896707,5.641131,25.546276,16.813744,5.190157,4.715842,5.05455,5.720597,1.320634,3.723449,2.705636,3.74784,1076.442749,52.761059,27.955797,5.18109,7.396856,6.593489,5.670363,2.736121,8.006996,12.662574,2.515904,1.769913,3.529042,4.329929,5.006058,3.171957,1.856385,4.811759,4.848738,5.726011,0.914548,1.093347,1.89457,2.009476,2.764066,1.227009,2.251326,2.645888,3.229456,4.482959,4.675639,3.627732,4.023905,6.416008,5.741051,197.422256,18.348,10.221515,6.33206,7.430061,10.001041,3.002383,6.48025,5.950741,7.718244,25.514763,10.551393,5.7879,4.969007,6.378035,46.406361,9.480961,6.2026,5.050685,6.792952,
adityaspell.lightanxiety.csv,41.958702,6.232306,6.361228,4.74419,6.592903,19.897821,18.547949,5.175423,5.791185,5.670521,5.636858,1.287816,4.741935,3.088132,4.331819,1426.001099,63.753387,38.79583,6.554049,8.671857,8.475396,6.624537,3.085792,9.302926,14.004955,2.427811,2.062347,4.469278,5.132052,5.558245,2.968368,2.092149,6.092127,5.608571,6.562433,0.975792,1.274651,2.504622,2.343586,3.228074,1.351853,2.510184,3.384721,3.754282,5.270929,5.349051,4.147137,4.591196,7.11803,6.598539,250.817413,22.363525,13.710303,7.537918,8.711461,11.425858,3.135406,8.377726,6.912522,8.902862,19.75456,9.78453,6.69382,5.931484,7.221596,35.459435,7.504482,7.136832,6.03903,7.746517,
adityaspell.lightanxiety.csv,30.313776,5.258031,6.898624,5.798934,7.421404,16.372787,20.332155,4.802469,7.227913,6.694122,5.820368,1.565515,5.516206,3.583352,4.774596,1649.109375,72.307472,47.355782,8.131262,9.744153,10.391255,7.041002,3.486603,11.308817,16.044451,2.349185,2.433228,5.243805,5.93763,6.082543,3.060569,2.506859,7.096573,6.505906,7.145778,1.172571,1.507493,3.020781,2.779055,3.587649,1.697638,2.829738,4.078982,4.364511,5.9469,5.956971,4.719061,5.177139,7.918502,7.487315,272.654327,24.89143,16.25246,8.91549,9.824432,13.532269,3.841342,9.882946,8.129685,9.843154,15.221289,9.605067,7.257421,7.341032,8.021362,26.667641,6.783202,7.981655,7.297795,8.541166,
adityaspell.lightanxiety.csv,22.550039,5.208577,7.139332,6.81559,8.038503,17.412588,22.728716,4.129765,8.768461,8.332507,6.242236,2.070703,5.851906,4.086537,5.004055,1723.85498,81.273705,51.453388,9.5991,10.631137,11.398496,6.812319,3.762472,14.105758,19.830105,2.254886,2.856157,5.748348,6.68236,6.748128,3.36388,3.090352,7.677747,7.403041,7.45802,1.396924,1.753072,3.288477,3.224305,3.802366,2.067207,3.156877,4.499735,4.902307,6.467072,6.277656,5.157162,5.564823,8.703647,8.37582,256.878601,24.876204,17.00531,10.18416,10.692689,15.54322,4.85695,10.576684,9.345531,10.430025,12.872695,9.525517,7.256072,8.927385,8.784701,21.076569,6.686977,8.349754,8.557267,9.119837,
adityaspell.lightanxiety.csv,18.62409,5.61096,7.077346,7.515296,8.418463,29.043926,26.639347,3.442796,10.165107,10.600238,6.840508,2.712293,5.773153,4.485648,5.024879,1661.525513,92.589584,50.328045,10.697154,11.503354,11.404863,6.07332,3.833281,17.59341,25.962402,2.058604,3.27732,6.003865,7.319254,7.701457,3.788409,3.768821,7.905331,8.175868,7.606637,1.614778,1.957956,3.270141,3.573201,3.876651,2.407735,3.414007,4.59475,5.23023,6.822891,6.278454,5.309861,5.758242,9.317005,9.239145,209.601349,21.922352,15.937739,11.034463,11.29237,17.085207,5.878475,10.452581,10.251439,10.666144,12.809389,9.161736,6.783546,10.306072,9.514903,18.856609,6.692296,8.20687,9.481645,9.478619,
adityaspell.lightanxiety.csv,16.385803,6.034911,6.857254,7.686168,8.570936,54.410141,32.226456,3.09541,11.26335,13.205214,7.105045,3.336605,5.444966,4.684468,4.906914,1496.603149,105.091591,44.755322,11.347533,12.59808,10.196924,5.126478,3.715736,21.207565,33.964497,1.882836,3.615918,6.093725,7.788516,8.912242,4.12477,4.414224,7.969194,8.716055,7.732409,1.68248,2.075974,3.043058,3.739205,3.843171,2.458848,3.534812,4.451456,5.284335,7.017173,5.792196,5.11992,5.870884,9.612878,10.002961,144.827545,16.956987,13.680517,11.233578,11.614614,16.761875,6.606861,9.807629,10.589328,10.62866,13.180943,8.249656,6.1055,11.099395,10.167664,17.206081,6.416074,7.760778,9.79093,9.632178,
